Word,PosTag,NamedEntity,PreviousPosTag,PreviousWord,NextPosTag,NextWord
1416,2,1,23,127,2,6991
7496,3,1,3,1397,8,11256
12090,7,1,4,7297,2,9606
10239,3,1,33,11626,26,127
131,25,1,4,9853,6,8
2034,0,1,0,0,7,6386
6867,0,3,1,1984,7,6387
6868,0,3,1,6682,25,125
129,24,1,1,6683,7,2247
2420,0,4,23,127,26,127
131,25,1,1,2352,7,3304
3573,0,0,24,129,8,11257
12091,7,1,1,3484,12,6382
6863,12,1,33,11627,6,8
1687,10,1,9,1651,6,8
2035,0,1,0,0,7,6389
6870,0,3,1,1985,7,6390
6871,0,3,1,6684,25,125
129,24,1,1,6685,7,1576
1648,0,4,23,127,26,127
131,25,1,1,1616,7,6384
6865,0,0,24,129,8,11258
12092,7,1,1,6681,6,8
3620,7,1,0,0,7,6395
6876,0,3,33,3528,7,6396
6877,0,3,1,6688,25,125
129,24,1,1,6689,7,116
120,0,4,23,127,26,127
131,25,1,1,118,7,6380
6861,0,0,24,129,8,11259
12093,7,1,1,6678,6,8
3622,7,1,0,0,7,6398
6879,0,3,33,3529,7,6399
6880,0,3,1,6690,25,125
129,24,1,1,6691,7,49
53,0,4,23,127,26,127
131,25,1,1,51,7,3304
3573,0,3,24,129,8,11260
12094,7,1,1,3484,6,8
3624,0,1,0,0,7,6378
6859,0,3,1,3530,7,6379
6860,0,3,1,6676,25,125
129,24,1,1,6677,7,2194
2364,0,4,23,127,26,127
131,25,1,1,2297,7,6380
6861,0,0,24,129,8,11261
12095,7,1,1,6678,6,8
3626,7,1,0,0,7,6389
6870,0,3,33,3531,7,9622
10255,0,3,1,6684,25,125
129,24,1,1,9858,7,1576
1648,0,4,23,127,26,127
131,25,1,1,1616,7,9623
10256,0,0,24,129,8,11262
12096,7,1,1,9859,6,8
3628,7,1,0,0,7,9632
10267,0,3,33,3532,7,9633
10268,0,3,1,9866,25,125
129,24,1,1,9867,7,1697
1807,0,4,23,127,26,127
131,25,1,1,1766,7,9623
10256,0,0,24,129,8,11263
12097,7,1,1,9859,6,8
3631,7,1,0,0,7,7456
7962,0,3,33,3534,7,2274
2447,0,3,1,7630,25,125
129,24,1,1,2944,7,2719
2944,0,4,23,127,26,127
131,25,1,1,2852,12,9630
10264,12,0,24,129,8,810
855,7,1,11,9864,2,6873
7373,3,1,33,838,6,8
3634,7,1,0,0,7,3314
3582,0,3,33,3536,7,9636
10271,0,3,1,3492,25,125
129,24,1,1,9868,7,3369
3652,0,4,23,127,26,127
131,25,1,1,3545,7,9637
10272,0,0,24,129,8,810
855,7,1,1,9869,2,6873
7373,3,1,33,838,6,8
10274,9,1,0,0,19,790
834,19,1,8,9870,4,6989
7494,5,1,18,817,27,371
390,26,1,6,7295,6,8
6889,7,1,0,0,7,763
804,0,3,33,6696,7,6383
6864,0,3,1,787,25,125
129,24,1,1,6680,7,49
53,0,4,23,127,26,127
131,25,1,1,51,7,6384
6865,0,0,24,129,8,9567
10199,7,1,1,6681,12,11121
11952,12,1,33,9814,15,4377
4750,15,1,11,11531,6,8
6893,7,1,0,0,7,2267
2111,0,3,33,6699,7,6403
6884,0,3,1,2057,25,125
129,24,1,1,6693,7,49
53,0,4,23,127,26,127
131,25,1,1,51,7,1055
1110,0,0,24,129,8,3060
3311,7,1,1,1092,6,8
3636,7,1,0,0,7,9615
10248,0,3,33,3537,7,9616
10249,0,3,1,9855,25,125
129,24,1,1,9856,7,49
53,0,4,23,127,26,127
131,25,1,1,51,7,9608
10241,0,0,24,129,8,3610
3922,7,1,1,9854,6,8
10258,7,1,0,0,7,6405
6886,0,3,33,9860,7,6406
6887,0,3,1,6694,25,125
129,24,1,1,6695,7,2719
2944,0,4,23,127,26,127
131,25,1,1,2852,7,1055
1110,0,0,24,129,8,3610
3922,7,1,1,1092,6,8
3638,7,1,0,0,7,3314
3582,0,3,33,3538,7,9626
10260,0,3,1,3492,25,125
129,24,1,1,9861,7,2719
2944,0,4,23,127,26,127
131,25,1,1,2852,7,6413
6896,0,0,24,129,8,1207
1270,7,1,1,6702,6,8
3640,7,1,0,0,7,9628
10262,0,3,33,3539,7,9629
10263,0,3,1,9862,25,125
129,24,1,1,9863,7,11264
12098,0,4,23,127,26,127
131,25,1,1,11628,12,9630
10264,12,0,24,129,8,2283
2458,7,1,11,9864,6,8
10274,9,1,0,0,19,790
834,19,1,8,9870,4,1589
1692,5,1,18,817,25,125
129,24,1,6,1656,15,1150
1211,15,1,23,127,3,3
4,4,1,14,1192,4,6215
6693,5,1,5,5,8,810
855,7,1,6,6509,2,6873
7373,3,1,33,838,26,127
131,25,1,4,7175,27,371
390,26,1,24,129,6,8
6894,0,3,0,0,7,6412
6895,0,3,1,6700,25,125
129,24,1,1,6701,7,116
120,0,4,23,127,26,127
131,25,1,1,118,4,6413
6896,5,0,24,129,6,8
3238,0,3,0,0,7,6408
6890,0,3,1,3151,25,125
129,24,1,1,6697,7,49
53,0,4,23,127,26,127
131,25,1,1,51,7,6409
6891,0,0,24,129,6,8
6873,0,3,0,0,7,6393
6874,0,3,1,6686,25,125
129,24,1,1,6687,7,208
36,0,4,23,127,26,127
131,25,1,1,34,7,6409
6891,0,0,24,129,6,8
12000,43,1,0,0,2,6873
7373,3,1,44,11573,27,371
390,26,1,4,7175,7,6379
6860,0,3,25,389,7,11265
12099,0,1,1,6677,25,125
129,24,1,1,11629,8,11266
12100,7,1,23,127,2,9606
10239,3,1,33,11630,26,127
131,25,1,4,9853,6,8
260,33,1,34,259,6,8
6851,0,1,0,0,7,1799
1928,0,1,1,6668,27,636
676,26,1,1,1878,7,11267
12101,0,3,25,665,0,11004
11814,1,1,1,11631,7,6372
6852,0,2,2,11405,7,6373
6853,0,2,1,6669,7,6374
6854,0,2,1,6670,5,7
8,6,1,1,6671,6,8
12102,0,4,0,0,8,10942
11752,7,1,1,11632,6,8
2102,0,3,0,0,7,6401
6882,0,3,1,2048,10,155
161,10,1,1,6692,6,8
36,0,4,0,0,20,65
70,20,1,1,34,30,7925
8470,29,1,19,68,17,74
78,8,1,28,8105,7,9608
10241,0,0,7,76,20,65
70,20,1,1,9854,9,485
508,9,1,19,68,17,35
39,8,1,8,506,7,3241
3504,0,2,7,37,7,3828
4153,0,2,1,3419,7,1837
1969,0,2,1,4020,2,442
462,3,1,1,1919,6,8
1989,3,1,0,0,10,14
17,10,1,4,1939,7,1161
1222,0,1,9,15,5,7
8,6,1,1,1203,6,8
2420,0,4,0,0,16,33
37,16,1,1,2352,7,6386
6867,0,3,15,35,7,6387
6868,0,3,1,6682,9,1842
1974,9,1,1,6683,2,494
518,3,1,8,1924,10,227
235,10,1,4,516,28,131
136,27,1,9,234,7,3304
3573,0,0,26,134,6,8
85,22,1,0,0,7,6389
6870,0,3,21,83,7,6390
6871,0,3,1,6684,10,155
161,10,1,1,6685,7,1576
1648,0,4,9,159,9,51
55,9,1,1,1616,1,1843
1975,2,1,8,53,10,227
235,10,1,3,1925,17,74
78,8,1,9,234,7,6384
6865,0,0,7,76,5,7
8,6,1,1,6681,6,8
4238,0,2,0,0,7,6395
6876,0,3,1,4105,7,6396
6877,0,3,1,6688,9,493
517,9,1,1,6689,1,1849
1981,2,1,8,515,10,227
235,10,1,3,1931,28,131
136,27,1,9,234,7,6380
6861,0,0,26,134,10,18
21,10,1,1,6678,6,8
53,0,4,0,0,16,33
37,16,1,1,51,7,6398
6879,0,3,15,35,7,6399
6880,0,3,1,6690,1,3031
3282,2,1,1,6691,10,227
235,10,1,3,3196,17,74
78,8,1,9,234,7,3304
3573,0,0,7,76,23,80
85,22,1,1,3484,7,6378
6859,0,3,21,83,7,6379
6860,0,3,1,6676,10,155
161,10,1,1,6677,6,8
2364,0,4,0,0,1,3871
4199,2,1,1,2297,10,227
235,10,1,3,4066,17,35
39,8,1,9,234,1,47
51,2,1,7,37,7,6380
6861,0,0,3,49,5,7
8,6,1,1,6678,6,8
1787,0,1,0,0,12,11268
12103,12,1,1,1748,16,153
159,16,1,11,11633,2,2531
2724,3,1,15,157,12,10133
3114,12,1,4,2642,25,125
129,24,1,11,3026,10,114
118,10,1,23,127,8,2291
2467,7,1,9,116,12,3248
3511,12,1,33,2398,26,127
131,25,1,11,3426,27,371
390,26,1,24,129,6,8
2033,7,1,0,0,7,6398
6879,0,3,33,1983,7,6399
6880,0,3,1,6690,25,125
129,24,1,1,6691,7,49
53,0,4,23,127,26,127
131,25,1,1,51,8,1499
1595,7,1,24,129,12,1477
1573,12,1,33,1837,6,8
2034,0,1,0,0,7,6386
6867,0,3,1,1984,7,6387
6868,0,3,1,6682,25,125
129,24,1,1,6683,7,2247
2420,0,4,23,127,26,127
131,25,1,1,2352,8,2896
1808,7,1,24,129,6,8
2035,0,1,0,0,7,1952
2102,0,3,1,1985,7,6401
6882,0,3,1,2048,25,125
129,24,1,1,6692,7,208
36,0,4,23,127,26,127
131,25,1,1,34,8,3788
4112,7,1,24,129,6,8
3620,7,1,0,0,7,6395
6876,0,3,33,3528,7,6396
6877,0,3,1,6688,25,125
129,24,1,1,6689,7,116
120,0,4,23,127,26,127
131,25,1,1,118,8,9279
9898,7,1,24,129,6,8
3622,7,1,0,0,7,6389
6870,0,3,33,3529,7,6390
6871,0,3,1,6684,25,125
129,24,1,1,6685,7,1576
1648,0,4,23,127,26,127
131,25,1,1,1616,8,1442
1536,7,1,24,129,6,8
3624,0,1,0,0,7,763
804,0,3,1,3530,7,6383
6864,0,3,1,787,25,125
129,24,1,1,6680,7,49
53,0,4,23,127,26,127
131,25,1,1,51,8,2900
3148,7,1,24,129,6,8
3626,0,1,0,0,7,6378
6859,0,3,1,3531,7,6379
6860,0,3,1,6676,25,125
129,24,1,1,6677,7,2194
2364,0,4,23,127,26,127
131,25,1,1,2297,8,2134
2294,7,1,24,129,6,8
3628,7,1,0,0,7,6411
6894,0,3,33,3532,7,6412
6895,0,3,1,6700,25,125
129,24,1,1,6701,7,116
120,0,4,23,127,26,127
131,25,1,1,118,8,2291
2467,7,1,24,129,6,8
3631,7,1,0,0,7,6405
6886,0,3,33,3534,7,6406
6887,0,3,1,6694,25,125
129,24,1,1,6695,7,2719
2944,0,4,23,127,26,127
131,25,1,1,2852,8,1223
1288,7,1,24,129,6,8
3634,7,1,0,0,7,9615
10248,0,3,33,3536,7,9616
10249,0,3,1,9855,25,125
129,24,1,1,9856,7,49
53,0,4,23,127,26,127
131,25,1,1,51,8,3484
2450,7,1,24,129,6,8
6889,7,1,0,0,1,6392
6873,2,3,33,6696,7,6393
6874,0,3,3,6686,25,125
129,24,1,1,6687,7,208
36,0,4,23,127,26,127
131,25,1,1,34,8,1964
2115,7,1,24,129,6,8
6893,7,1,0,0,7,6389
6870,0,3,33,6699,7,9622
10255,0,3,1,6684,25,125
129,24,1,1,9858,7,1576
1648,0,4,23,127,26,127
131,25,1,1,1616,8,660
697,7,1,24,129,6,8
3636,7,1,0,0,7,2987
3238,0,3,33,3537,7,6408
6890,0,3,1,3151,25,125
129,24,1,1,6697,7,49
53,0,4,23,127,26,127
131,25,1,1,51,8,2927
2079,7,1,24,129,6,8
10258,7,1,0,0,7,2267
2111,0,3,33,9860,7,6403
6884,0,3,1,2057,25,125
129,24,1,1,6693,7,49
53,0,4,23,127,26,127
131,25,1,1,51,8,1957
2107,7,1,24,129,6,8
2170,7,1,0,0,1,3544
3852,2,1,33,2117,5,7
8,6,1,3,3727,6,8
10262,0,3,0,0,7,9629
10263,0,3,1,9862,25,125
129,24,1,1,9863,7,2630
2840,0,4,23,127,26,127
131,25,1,1,2755,8,1318
1397,7,1,24,129,6,8
2170,7,1,0,0,1,3544
3852,2,1,33,2117,5,7
8,6,1,3,3727,6,8
3582,0,3,0,0,7,9626
10260,0,3,1,3492,25,125
129,24,1,1,9861,7,2719
2944,0,4,23,127,26,127
131,25,1,1,2852,8,1318
1397,7,1,24,129,6,8
12104,12,1,0,0,16,153
159,16,1,11,11634,2,2531
2724,3,1,15,157,27,371
390,26,1,4,2642,6,8
2033,7,1,0,0,7,3304
3573,0,0,33,1983,8,11269
12105,7,1,1,3484,12,1477
1573,12,1,33,11635,6,8
2034,7,1,0,0,7,6380
6861,0,0,33,1984,8,3964
4296,7,1,1,6678,6,8
2035,0,1,0,0,7,9608
10241,0,0,1,1985,8,9344
9964,7,1,1,9854,6,8
3620,7,1,0,0,1,6384
6865,2,0,33,3528,8,1541
1639,7,1,3,6681,6,8
3622,0,1,0,0,7,1055
1110,0,0,1,3529,8,2017
2170,7,1,1,1092,6,8
3624,7,1,0,0,7,6413
6896,0,0,33,3530,8,2733
2959,7,1,1,6702,6,8
3626,7,1,0,0,7,6409
6891,0,0,33,3531,8,248
257,7,1,1,6698,6,8
3628,7,1,0,0,7,9623
10256,0,0,33,3532,8,660
697,7,1,1,9859,6,8
3631,7,1,0,0,7,11270
12106,0,1,33,3534,8,1318
1397,7,1,1,11636,6,8
260,33,1,34,259,6,8
10190,29,1,0,0,27,636
676,26,1,28,9805,7,10050
10777,0,1,25,665,7,9603
10235,0,1,1,10375,10,2170
2337,10,1,1,9850,8,3254
3517,7,2,9,2270,7,11044
11870,0,2,33,3432,7,9645
10281,0,2,1,11464,5,7
8,6,1,1,9876,6,8
10195,0,4,0,0,20,65
70,20,1,1,9810,7,1576
1648,0,4,19,68,8,10942
11752,7,1,1,1616,6,8
3520,2,1,0,0,12,950
1001,12,1,3,3436,6,8
118,10,1,0,0,8,1000
1054,7,1,9,116,10,155
161,10,1,33,1036,7,1161
1222,0,1,9,159,16,33
37,16,1,1,1203,8,1223
1288,7,1,15,35,1,3765
4089,2,1,33,1269,12,9568
10200,12,1,3,3958,10,227
235,10,1,11,9815,17,35
39,8,1,9,234,8,3254
3517,7,2,7,37,7,9569
10201,0,2,33,3432,6,8
8563,3,2,0,0,20,65
70,20,1,4,8197,1,3871
4199,2,1,19,68,2,1681
1790,3,1,3,4066,10,155
161,10,1,4,1860,17,35
39,8,1,9,159,2,2570
2773,3,1,7,37,2,2531
2724,3,1,4,2691,27,371
390,26,1,4,2642,6,8
2033,7,1,0,0,7,9564
10196,0,3,33,1983,7,9565
10197,0,3,1,9811,25,125
129,24,1,1,9812,7,1576
1648,0,4,23,127,26,127
131,25,1,1,1616,7,9265
9883,0,2,24,129,7,11046
11873,0,2,1,9506,8,657
694,7,1,1,11467,12,358
377,12,1,33,2357,8,1319
1398,7,1,11,376,12,3150
3402,12,1,33,1378,6,8
2208,7,1,0,0,12,6382
6863,12,1,33,2154,6,8
2035,0,1,0,0,7,9574
10206,0,3,1,1985,7,9575
10207,0,3,1,9821,25,125
129,24,1,1,9822,7,1576
1648,0,4,23,127,26,127
131,25,1,1,1616,7,9576
10208,0,2,24,129,7,11045
11872,0,2,1,9823,8,2272
2091,7,1,1,11466,12,6382
6863,12,1,33,2037,6,8
1687,10,1,9,1651,6,8
2034,0,1,0,0,7,3312
3580,0,3,1,1984,7,9573
10205,0,3,1,3490,25,125
129,24,1,1,9820,7,1576
1648,0,4,23,127,26,127
131,25,1,1,1616,7,9265
9883,0,2,24,129,7,11046
11873,0,2,1,9506,8,11271
12107,7,1,1,11467,6,8
3620,7,1,0,0,7,11048
11875,0,3,33,3528,7,11049
11876,0,3,1,11468,25,125
129,24,1,1,11469,7,1576
1648,0,4,23,127,26,127
131,25,1,1,1616,7,499
524,0,2,24,129,7,11050
11877,0,2,1,522,8,11272
12108,7,1,1,11470,6,8
3622,0,1,0,0,7,2261
2436,0,3,1,3529,7,11052
11879,0,3,1,2369,25,125
129,24,1,1,11471,7,1712
1824,0,4,23,127,26,127
131,25,1,1,1780,7,9583
10215,0,2,24,129,7,11053
11880,0,2,1,9830,8,11273
12109,7,1,1,11472,6,8
3624,0,1,0,0,7,2248
2421,0,3,1,3530,7,11274
12110,0,3,1,2353,25,125
129,24,1,1,11637,7,1712
1824,0,4,23,127,26,127
131,25,1,1,1780,7,9265
9883,0,2,24,129,7,11046
11873,0,2,1,9506,8,11051
11878,7,1,1,11467,6,8
260,33,1,34,259,6,8
12111,29,1,0,0,27,636
676,26,1,28,11638,2,1671
1779,3,1,25,665,7,11275
12112,0,1,4,1741,7,2021
2175,0,1,1,11639,12,1893
2026,12,1,1,2122,5,7
8,6,1,11,1976,6,8
12113,0,4,0,0,20,65
70,20,1,1,11640,7,1697
1807,0,4,19,68,8,10942
11752,7,1,1,1766,6,8
3520,2,1,0,0,12,1303
1380,12,1,3,3436,10,45
49,10,1,11,1359,1,1681
1790,2,1,9,47,6,8
3244,7,1,0,0,10,155
161,10,1,33,3157,17,35
39,8,1,9,159,1,11276
12114,2,1,7,37,2,2570
2773,3,1,3,11641,2,2531
2724,3,1,4,2691,10,14
17,10,1,4,2642,7,1161
1222,0,1,9,15,27,371
390,26,1,1,1203,6,8
6192,2,1,0,0,2,1857
1989,3,1,3,6029,6,8
2033,7,1,0,0,7,11277
12115,0,3,33,1983,7,11278
12116,0,3,1,11642,25,125
129,24,1,1,11643,7,1697
1807,0,4,23,127,26,127
131,25,1,1,1766,7,11064
11893,0,0,24,129,8,9279
9898,7,1,1,11496,12,3150
3402,12,1,33,9521,8,11279
12117,7,1,11,3316,12,6382
6863,12,1,33,11644,6,8
2034,7,1,0,0,7,11280
12118,0,3,33,1984,7,11281
12119,0,3,1,11645,25,125
129,24,1,1,11646,7,1697
1807,0,4,23,127,26,127
131,25,1,1,1766,7,11089
11919,0,0,24,129,8,11282
12120,7,1,1,11514,6,8
2035,0,1,0,0,7,11283
12121,0,3,1,1985,7,11284
12122,0,3,1,11647,25,125
129,24,1,1,11648,7,1697
1807,0,4,23,127,26,127
131,25,1,1,1766,7,11089
11919,0,0,24,129,8,11285
12123,7,1,1,11514,6,8
3620,7,1,0,0,7,6707
7202,0,3,33,3528,7,11286
12124,0,3,1,7002,25,125
129,24,1,1,11649,7,1719
1832,0,4,23,127,26,127
131,25,1,1,1787,7,11287
12125,0,0,24,129,8,11288
12126,7,1,1,11650,6,8
3622,0,1,0,0,7,215
222,0,3,1,3529,7,11289
12127,0,3,1,221,25,125
129,24,1,1,11651,7,260
273,0,4,23,127,26,127
131,25,1,1,272,7,11287
12125,0,0,24,129,7,11290
12128,0,1,1,11650,6,8
3624,0,1,0,0,7,11291
12129,0,3,1,3530,7,11292
12130,0,3,1,11652,25,125
129,24,1,1,11653,7,1351
1432,0,4,23,127,7,2672
2890,0,4,1,1413,26,127
131,25,1,1,2800,7,11064
11893,0,0,24,129,8,11293
12131,7,1,1,11496,6,8
3626,7,1,0,0,7,11294
12132,0,3,33,3531,7,11295
12133,0,3,1,11654,25,125
129,24,1,1,11655,7,1697
1807,0,4,23,127,26,127
131,25,1,1,1766,7,11089
11919,0,0,24,129,8,11296
12134,7,1,1,11514,6,8
3628,0,1,0,0,7,3273
3539,0,3,1,3532,7,11297
12135,0,3,1,3453,25,125
129,24,1,1,11656,7,49
53,0,4,23,127,26,127
131,25,1,1,51,7,11064
11893,0,0,24,129,8,11298
12136,7,1,1,11496,6,8
3631,7,1,0,0,7,11299
12137,0,3,33,3534,7,11300
12138,0,3,1,11657,25,125
129,24,1,1,11658,7,1697
1807,0,4,23,127,26,127
131,25,1,1,1766,7,11087
11917,0,0,24,129,7,11301
12139,0,1,1,11517,6,8
3634,7,1,0,0,7,11302
12140,0,3,33,3536,7,11303
12141,0,3,1,11659,25,125
129,24,1,1,11660,7,1697
1807,0,4,23,127,26,127
131,25,1,1,1766,7,11087
11917,0,0,24,129,7,11304
12142,0,1,1,11517,6,8
12000,43,1,0,0,2,6873
7373,3,1,44,11573,27,371
390,26,1,4,7175,2,11281
12119,3,3,25,389,8,11305
12143,7,1,4,11646,2,9606
10239,3,1,33,11661,5,7
8,6,1,4,9853,6,8
2069,2,1,0,0,2,1857
1989,3,1,3,2017,6,8
2033,7,1,0,0,7,11306
12144,0,3,33,1983,7,11307
12145,0,3,1,11662,25,125
129,24,1,1,11663,7,1697
1807,0,4,23,127,26,127
131,25,1,1,1766,7,11064
11893,0,0,24,129,8,11308
12146,7,1,1,11496,6,8
2034,7,1,0,0,7,11289
12127,0,3,33,1984,8,11309
12147,7,1,1,11651,6,8
2035,0,1,0,0,7,11281
12119,0,3,1,1985,8,11310
12148,7,1,1,11646,6,8
3620,7,1,0,0,7,11292
12130,0,3,33,3528,8,11311
12149,7,1,1,11653,6,8
3622,7,1,0,0,8,11297
12135,7,3,33,3529,8,11312
12150,7,1,33,11656,6,8
3624,7,1,0,0,7,11295
12133,0,3,33,3530,8,11313
12151,7,1,1,11655,6,8
3626,7,1,0,0,2,11300
12138,3,3,33,3531,8,11314
12152,7,1,4,11658,6,8
3628,7,1,0,0,7,11303
12141,0,3,33,3532,8,11315
12153,7,1,1,11660,6,8
3631,7,1,0,0,7,11284
12122,0,3,33,3534,8,11316
12154,7,1,1,11648,6,8
3634,7,1,0,0,2,11286
12124,3,3,33,3536,8,11317
12155,7,1,4,11649,6,8
12000,43,1,0,0,2,6873
7373,3,1,44,11573,27,371
390,26,1,4,7175,7,11307
12145,0,3,25,389,8,11318
12156,7,1,1,11663,12,9606
10239,12,1,33,11664,6,8
1787,0,1,0,0,2,2531
2724,3,1,1,1748,12,10133
3114,12,1,4,2642,25,125
129,24,1,11,3026,10,114
118,10,1,23,127,8,2993
3244,7,1,9,116,12,3248
3511,12,1,33,3157,26,127
131,25,1,11,3426,27,371
390,26,1,24,129,6,8
2033,7,1,0,0,2,11292
12130,3,3,33,1983,8,2045
2202,7,1,4,11653,12,1477
1573,12,1,33,2149,6,8
2034,7,1,0,0,2,11286
12124,3,3,33,1984,8,11319
12157,7,1,4,11649,6,8
2035,0,1,0,0,7,11289
12127,0,3,1,1985,8,11320
12158,7,1,1,11651,6,8
3620,7,1,0,0,8,11297
12135,7,3,33,3528,8,11079
11908,7,1,33,11656,6,8
3622,0,1,0,0,7,6981
7486,0,3,1,3529,7,7340
7844,0,3,1,7287,25,125
129,24,1,1,7540,7,260
273,0,4,23,127,26,127
131,25,1,1,272,7,11089
11919,0,0,24,129,8,9759
10410,7,1,1,11514,6,8
3624,7,1,0,0,7,11321
12159,0,3,33,3530,7,11322
12160,0,3,1,11665,7,3067
3318,0,3,1,11666,25,125
129,24,1,1,3232,7,1753
1872,0,4,23,127,26,127
131,25,1,1,1824,7,11287
12125,0,0,24,129,8,6303
6785,7,1,1,11650,6,8
3626,7,1,0,0,7,9929
10623,0,3,33,3531,7,11323
12161,0,3,1,10221,25,125
129,24,1,1,11667,7,1351
1432,0,4,23,127,7,2672
2890,0,4,1,1413,26,127
131,25,1,1,2800,7,11087
11917,0,0,24,129,8,11324
7427,7,1,1,11517,6,8
3628,0,1,0,0,7,4086
4434,0,3,1,3532,7,11325
12162,0,3,1,4299,25,125
129,24,1,1,11668,7,1719
1832,0,4,23,127,26,127
131,25,1,1,1787,7,11087
11917,0,0,24,129,8,9788
10440,7,1,1,11517,6,8
3631,7,1,0,0,7,11284
12122,0,3,33,3534,8,2086
2247,7,1,1,11648,6,8
3634,7,1,0,0,7,9703
10352,0,3,33,3536,7,11326
12163,0,3,1,9956,25,125
129,24,1,1,11669,7,49
53,0,4,23,127,26,127
131,25,1,1,51,7,11287
12125,0,0,24,129,8,2889
3133,7,1,1,11650,6,8
2905,15,1,0,0,0,11112
11943,1,1,14,2814,10,64
69,10,1,2,11523,1,494
518,2,1,9,67,2,1857
1989,3,1,3,516,10,114
118,10,1,4,1939,17,35
39,8,1,9,116,2,11327
12164,3,1,7,37,6,8
161,10,1,0,0,1,6038
6505,2,2,9,159,2,8620
9218,3,1,3,6332,7,11280
12118,0,3,4,8850,7,11281
12119,0,3,1,11645,10,64
69,10,1,1,11646,30,9241
9858,29,1,9,67,17,150
156,8,1,28,9481,1,5089
5507,2,1,7,154,2,11328
12165,3,1,3,5362,6,8
1283,3,1,0,0,27,371
390,26,1,4,1264,6,8
2033,7,1,0,0,7,11306
12144,0,3,33,1983,7,11307
12145,0,3,1,11662,25,125
129,24,1,1,11663,7,1697
1807,0,4,23,127,26,127
131,25,1,1,1766,7,11064
11893,0,0,24,129,8,11308
12146,7,1,1,11496,6,8
2034,7,1,0,0,7,11289
12127,0,3,33,1984,8,11309
12147,7,1,1,11651,6,8
2035,0,1,0,0,7,11292
12130,0,3,1,1985,8,11311
12149,7,1,1,11653,6,8
3620,7,1,0,0,8,11297
12135,7,3,33,3528,8,11312
12150,7,1,33,11656,6,8
3622,7,1,0,0,7,11295
12133,0,3,33,3529,8,11313
12151,7,1,1,11655,6,8
3624,7,1,0,0,2,11300
12138,3,3,33,3530,8,11314
12152,7,1,4,11658,6,8
3626,7,1,0,0,7,11303
12141,0,3,33,3531,8,11315
12153,7,1,1,11660,6,8
3628,7,1,0,0,7,11284
12122,0,3,33,3532,8,11316
12154,7,1,1,11648,6,8
3631,7,1,0,0,2,11286
12124,3,3,33,3534,8,11317
12155,7,1,4,11649,6,8
3634,7,1,0,0,7,11329
12166,0,3,33,3536,7,11330
12167,0,3,1,11670,25,125
129,24,1,1,11671,7,1697
1807,0,4,23,127,26,127
131,25,1,1,1766,7,11331
12168,0,0,24,129,8,11332
12169,7,1,1,11672,6,8
12000,43,1,0,0,2,6873
7373,3,1,44,11573,27,371
390,26,1,4,7175,7,11307
12145,0,3,25,389,8,11318
12156,7,1,1,11663,12,9606
10239,12,1,33,11664,6,8
2905,15,1,0,0,2,2570
2773,3,1,14,2814,2,2531
2724,3,1,4,2691,12,10133
3114,12,1,4,2642,25,125
129,24,1,11,3026,10,114
118,10,1,23,127,8,2993
3244,7,1,9,116,12,3248
3511,12,1,33,3157,26,127
131,25,1,11,3426,27,371
390,26,1,24,129,6,8
2033,7,1,0,0,2,11292
12130,3,3,33,1983,8,11333
11852,7,1,4,11653,12,1477
1573,12,1,33,11444,6,8
2034,7,1,0,0,2,11286
12124,3,3,33,1984,8,11334
12170,7,1,4,11649,6,8
2035,0,1,0,0,7,11289
12127,0,3,1,1985,8,11320
12158,7,1,1,11651,6,8
3620,7,1,0,0,8,11297
12135,7,3,33,3528,8,11335
12171,7,1,33,11656,6,8
3622,0,1,0,0,7,6981
7486,0,3,1,3529,7,7340
7844,0,3,1,7287,25,125
129,24,1,1,7540,7,260
273,0,4,23,127,26,127
131,25,1,1,272,7,11089
11919,0,0,24,129,8,9759
10410,7,1,1,11514,6,8
3624,7,1,0,0,7,11321
12159,0,3,33,3530,7,11322
12160,0,3,1,11665,7,3067
3318,0,3,1,11666,25,125
129,24,1,1,3232,7,1753
1872,0,4,23,127,26,127
131,25,1,1,1824,7,11287
12125,0,0,24,129,8,6303
6785,7,1,1,11650,6,8
3626,7,1,0,0,7,9929
10623,0,3,33,3531,7,11323
12161,0,3,1,10221,25,125
129,24,1,1,11667,7,1351
1432,0,4,23,127,7,2672
2890,0,4,1,1413,26,127
131,25,1,1,2800,7,11087
11917,0,0,24,129,8,11336
7430,7,1,1,11517,6,8
3628,0,1,0,0,7,4086
4434,0,3,1,3532,7,11325
12162,0,3,1,4299,25,125
129,24,1,1,11668,7,1719
1832,0,4,23,127,26,127
131,25,1,1,1787,7,11087
11917,0,0,24,129,8,9788
10440,7,1,1,11517,6,8
3631,7,1,0,0,7,11284
12122,0,3,33,3534,8,2066
2226,7,1,1,11648,6,8
3634,7,1,0,0,7,9703
10352,0,3,33,3536,7,11326
12163,0,3,1,9956,25,125
129,24,1,1,11669,7,49
53,0,4,23,127,26,127
131,25,1,1,51,7,11287
12125,0,0,24,129,8,2889
3133,7,1,1,11650,6,8
260,33,1,34,259,6,8
12111,29,1,0,0,27,636
676,26,1,28,11638,1,11337
12172,2,2,25,665,7,3143
3395,0,1,3,11673,7,11338
12173,0,1,1,3309,7,3255
3518,0,1,1,11674,7,11339
12174,0,3,1,3434,7,11275
12112,0,1,1,11675,7,11340
